Name,Sequence Name,Type,Minimum,Maximum,Length,Direction,locus_tag,old_locus_tag
SM_RS13840,NC_003047.1,gene,<970228,>970726,>499,forward,SM_RS13840,SMc00669
WP_010970144.1,NC_003047.1,CDS,<970228,>970726,>499,forward,SM_RS13840,SMc00669
SM_RS13835,NC_003047.1,gene,<969955,>970229,>275,forward,SM_RS13835,SMc00670
WP_010970143.1,NC_003047.1,CDS,<969955,>970229,>275,forward,SM_RS13835,SMc00670
SM_RS13830,NC_003047.1,gene,969671,969956,286,forward,SM_RS13830,SMc00671
WP_010970142.1,NC_003047.1,CDS,969671,969956,286,forward,SM_RS13830,SMc00671
SM_RS13825,NC_003047.1,gene,<969281,>969624,>344,forward,SM_RS13825,SMc00672
WP_010970141.1,NC_003047.1,CDS,<969281,>969624,>344,forward,SM_RS13825,SMc00672
hutF,NC_003047.1,gene,<968807,>969267,>461,forward,SM_RS13820,SMc00673
WP_010970140.1,NC_003047.1,CDS,<968807,>969267,>461,forward,SM_RS13820,SMc00673
hutC,NC_003047.1,gene,<968516,>968762,>247,reverse,SM_RS13815,SMc00674
WP_003527510.1,NC_003047.1,CDS,<968516,>968762,>247,reverse,SM_RS13815,SMc00674
SM_RS13810,NC_003047.1,gene,<967529,>968504,>976,reverse,SM_RS13810,SMc00675
WP_014529882.1,NC_003047.1,CDS,<967529,>968504,>976,reverse,SM_RS13810,SMc00675
SM_RS13805,NC_003047.1,gene,<967168,>967498,>331,forward,SM_RS13805,SMc00676
WP_010970138.1,NC_003047.1,CDS,<967168,>967498,>331,forward,SM_RS13805,SMc00676
SM_RS13800,NC_003047.1,gene,966112,967129,1018,forward,SM_RS13800,SMc00677
WP_010970137.1,NC_003047.1,CDS,966112,967129,1018,forward,SM_RS13800,SMc00677
SM_RS13795,NC_003047.1,gene,965916,966038,123,reverse,SM_RS13795,SMc00678
WP_015007948.1,NC_003047.1,CDS,965916,966038,123,reverse,SM_RS13795,SMc00678
SM_RS13790,NC_003047.1,gene,<965479,>965791,>313,forward,SM_RS13790,SMc00679
WP_010970135.1,NC_003047.1,CDS,<965479,>965791,>313,forward,SM_RS13790,SMc00679
SM_RS13785,NC_003047.1,gene,965057,965404,348,reverse,SM_RS13785,SMc00680
WP_010970134.1,NC_003047.1,CDS,965057,965404,348,reverse,SM_RS13785,SMc00680
SM_RS13780,NC_003047.1,gene,964894,965048,155,forward,SM_RS13780,SMc00681
WP_010970133.1,NC_003047.1,CDS,964894,965048,155,forward,SM_RS13780,SMc00681
SM_RS13775,NC_003047.1,gene,<964499,>964885,>387,forward,SM_RS13775,SMc00682
WP_010970132.1,NC_003047.1,CDS,<964499,>964885,>387,forward,SM_RS13775,SMc00682
SM_RS13770,NC_003047.1,gene,964054,964414,361,reverse,SM_RS13770,SMc00683
WP_010970131.1,NC_003047.1,CDS,964054,964414,361,reverse,SM_RS13770,SMc00683
SM_RS13765,NC_003047.1,gene,<963668,>964048,>381,reverse,SM_RS13765,SMc00684
WP_010970130.1,NC_003047.1,CDS,<963668,>964048,>381,reverse,SM_RS13765,SMc00684
vapB,NC_003047.1,gene,<963554,>963630,>77,reverse,SM_RS13760,SMc00686
WP_010970129.1,NC_003047.1,CDS,<963554,>963630,>77,reverse,SM_RS13760,SMc00686
vapC,NC_003047.1,gene,963421,963553,133,reverse,SM_RS13755,SMc00687
WP_010970128.1,NC_003047.1,CDS,963421,963553,133,reverse,SM_RS13755,SMc00687
SM_RS13750,NC_003047.1,gene,963330,963409,80,forward,SM_RS13750,SMc00688
WP_010970127.1,NC_003047.1,CDS,963330,963409,80,forward,SM_RS13750,SMc00688
SM_RS13745,NC_003047.1,gene,<962850,>963329,>480,forward,SM_RS13745,SMc00689
WP_010970126.1,NC_003047.1,CDS,<962850,>963329,>480,forward,SM_RS13745,SMc00689
SM_RS13740,NC_003047.1,gene,962450,962767,318,forward,SM_RS13740,SMc00690
WP_003527479.1,NC_003047.1,CDS,962450,962767,318,forward,SM_RS13740,SMc00690
WP_010970125.1,NC_003047.1,CDS,962117,962428,312,forward,SM_RS13735,SMc00691
xerD,NC_003047.1,gene,962117,962428,312,forward,SM_RS13735,SMc00691
SM_RS31325,NC_003047.1,gene,<962069,>962117,>49,forward,SM_RS31325,SMc00692
WP_010970124.1,NC_003047.1,CDS,<962069,>962117,>49,forward,SM_RS31325,SMc00692
SM_RS13730,NC_003047.1,gene,<961881,>961971,>91,reverse,SM_RS13730,SMc00693
WP_010970123.1,NC_003047.1,CDS,<961881,>961971,>91,reverse,SM_RS13730,SMc00693
SM_RS13725,NC_003047.1,gene,961781,961881,101,reverse,SM_RS13725,SMc00694
WP_010970122.1,NC_003047.1,CDS,961781,961881,101,reverse,SM_RS13725,SMc00694
SM_RS13720,NC_003047.1,gene,961560,961752,193,reverse,SM_RS13720,SMc00695
WP_010970121.1,NC_003047.1,CDS,961560,961752,193,reverse,SM_RS13720,SMc00695
aroB,NC_003047.1,gene,<961181,>961557,>377,reverse,SM_RS13715,SMc00696
WP_010970120.1,NC_003047.1,CDS,<961181,>961557,>377,reverse,SM_RS13715,SMc00696
SM_RS13710,NC_003047.1,gene,960747,961181,435,reverse,SM_RS13710,SMc00697
WP_010970119.1,NC_003047.1,CDS,960747,961181,435,reverse,SM_RS13710,SMc00697
SM_RS13705,NC_003047.1,gene,960561,960654,94,forward,SM_RS13705,SMc00698
WP_010970118.1,NC_003047.1,CDS,960561,960654,94,forward,SM_RS13705,SMc00698
SM_RS13700,NC_003047.1,gene,<960303,>960513,>211,reverse,SM_RS13700,SMc00699
WP_013844827.1,NC_003047.1,CDS,<960303,>960513,>211,reverse,SM_RS13700,SMc00699
cobS,NC_003047.1,gene,<959946,>960276,>331,reverse,SM_RS13695,SMc00700
WP_010970116.1,NC_003047.1,CDS,<959946,>960276,>331,reverse,SM_RS13695,SMc00700
cobT,NC_003047.1,gene,<959298,>959928,>631,reverse,SM_RS13690,SMc00701
WP_003527455.1,NC_003047.1,CDS,<959298,>959928,>631,reverse,SM_RS13690,SMc00701
SM_RS13685,NC_003047.1,gene,<958863,>959192,>330,reverse,SM_RS13685,SMc00702
WP_010970115.1,NC_003047.1,CDS,<958863,>959192,>330,reverse,SM_RS13685,SMc00702
SM_RS13680,NC_003047.1,gene,<958623,>958834,>212,forward,SM_RS13680,SMc00703
WP_003527453.1,NC_003047.1,CDS,<958623,>958834,>212,forward,SM_RS13680,SMc00703
rpmB,NC_003047.1,gene,<958481,>958576,>96,forward,SM_RS13675,SMc00704
WP_003527451.1,NC_003047.1,CDS,<958481,>958576,>96,forward,SM_RS13675,SMc00704
SM_RS13670,NC_003047.1,gene,<958078,>958340,>263,reverse,SM_RS13670,SMc00705
WP_013844825.1,NC_003047.1,CDS,<958078,>958340,>263,reverse,SM_RS13670,SMc00705
SM_RS13665,NC_003047.1,gene,<957737,>958031,>295,reverse,SM_RS13665,SMc00706
WP_010970113.1,NC_003047.1,CDS,<957737,>958031,>295,reverse,SM_RS13665,SMc00706
SM_RS13660,NC_003047.1,gene,<957589,>957734,>146,forward,SM_RS13660,SMc00707
WP_010970112.1,NC_003047.1,CDS,<957589,>957734,>146,forward,SM_RS13660,SMc00707
gloB,NC_003047.1,gene,957331,957587,257,forward,SM_RS13655,SMc00708
WP_003527442.1,NC_003047.1,CDS,957331,957587,257,forward,SM_RS13655,SMc00708
SM_RS13650,NC_003047.1,gene,<957043,>957296,>254,reverse,SM_RS13650,SMc00709
WP_010970111.1,NC_003047.1,CDS,<957043,>957296,>254,reverse,SM_RS13650,SMc00709
hisC,NC_003047.1,gene,956632,957000,369,reverse,SM_RS13645,SMc00710
WP_010970110.1,NC_003047.1,CDS,956632,957000,369,reverse,SM_RS13645,SMc00710
SM_RS13640,NC_003047.1,gene,<956325,>956632,>308,reverse,SM_RS13640,SMc00711
WP_013844824.1,NC_003047.1,CDS,<956325,>956632,>308,reverse,SM_RS13640,SMc00711
SM_RS13635,NC_003047.1,gene,955976,956313,338,forward,SM_RS13635,SMc00712
WP_010970108.1,NC_003047.1,CDS,955976,956313,338,forward,SM_RS13635,SMc00712
SM_RS13630,NC_003047.1,gene,<955690,>955873,>184,reverse,SM_RS13630,SMc00713
WP_010970107.1,NC_003047.1,CDS,<955690,>955873,>184,reverse,SM_RS13630,SMc00713
SM_RS13625,NC_003047.1,gene,<955426,>955685,>260,forward,SM_RS13625,SMc00714
WP_010970106.1,NC_003047.1,CDS,<955426,>955685,>260,forward,SM_RS13625,SMc00714
SM_RS13620,NC_003047.1,gene,955159,955391,233,forward,SM_RS13620,SMc00715
WP_003527433.1,NC_003047.1,CDS,955159,955391,233,forward,SM_RS13620,SMc00715
SM_RS13615,NC_003047.1,gene,954785,955123,339,forward,SM_RS13615,SMc00716
WP_010970105.1,NC_003047.1,CDS,954785,955123,339,forward,SM_RS13615,SMc00716
ftsE,NC_003047.1,gene,<954580,>954786,>207,forward,SM_RS13610,SMc00717
WP_015007944.1,NC_003047.1,CDS,<954580,>954786,>207,forward,SM_RS13610,SMc00717
SM_RS13605,NC_003047.1,gene,<954292,>954437,>146,reverse,SM_RS13605,SMc00718
WP_010970103.1,NC_003047.1,CDS,<954292,>954437,>146,reverse,SM_RS13605,SMc00718
hpt,NC_003047.1,gene,<954089,>954269,>181,reverse,SM_RS13600,SMc00719
WP_003527423.1,NC_003047.1,CDS,<954089,>954269,>181,reverse,SM_RS13600,SMc00719
SM_RS13595,NC_003047.1,gene,<953894,>954012,>119,reverse,SM_RS13595,SMc00720
WP_003527419.1,NC_003047.1,CDS,<953894,>954012,>119,reverse,SM_RS13595,SMc00720
SM_RS13590,NC_003047.1,gene,<953473,>953859,>387,forward,SM_RS13590,SMc00721
WP_003537933.1,NC_003047.1,CDS,<953473,>953859,>387,forward,SM_RS13590,SMc00721
SM_RS13585,NC_003047.1,gene,<952490,>953374,>885,forward,SM_RS13585,SMc00722
WP_010970102.1,NC_003047.1,CDS,<952490,>953374,>885,forward,SM_RS13585,SMc00722
lysA,NC_003047.1,gene,<952020,>952441,>422,forward,SM_RS13580,SMc00723
WP_010970101.1,NC_003047.1,CDS,<952020,>952441,>422,forward,SM_RS13580,SMc00723
SM_RS13575,NC_003047.1,gene,951948,952014,67,forward,SM_RS13575,SMc00724
WP_003527415.1,NC_003047.1,CDS,951948,952014,67,forward,SM_RS13575,SMc00724
argH,NC_003047.1,gene,951415,951882,468,forward,SM_RS13570,SMc00725
WP_010970100.1,NC_003047.1,CDS,951415,951882,468,forward,SM_RS13570,SMc00725
SM_RS13565,NC_003047.1,gene,<951182,>951405,>224,reverse,SM_RS13565,SMc00726
WP_010970099.1,NC_003047.1,CDS,<951182,>951405,>224,reverse,SM_RS13565,SMc00726
SM_RS13560,NC_003047.1,gene,<950879,>951168,>290,forward,SM_RS13560,SMc00727
WP_010970098.1,NC_003047.1,CDS,<950879,>951168,>290,forward,SM_RS13560,SMc00727
SM_RS13555,NC_003047.1,gene,<950521,>950829,>309,forward,SM_RS13555,SMc00728
WP_010970097.1,NC_003047.1,CDS,<950521,>950829,>309,forward,SM_RS13555,SMc00728
SM_RS13550,NC_003047.1,gene,950232,950481,250,forward,SM_RS13550,SMc00729
WP_010970096.1,NC_003047.1,CDS,950232,950481,250,forward,SM_RS13550,SMc00729
SM_RS13540,NC_003047.1,gene,<949869,>950131,>263,forward,SM_RS13540,SMc00730
WP_010970095.1,NC_003047.1,CDS,<949869,>950131,>263,forward,SM_RS13540,SMc00730
SM_RS13535,NC_003047.1,gene,<949663,>949854,>192,forward,SM_RS13535,SMc00731
WP_010970094.1,NC_003047.1,CDS,<949663,>949854,>192,forward,SM_RS13535,SMc00731
SM_RS13530,NC_003047.1,gene,949589,949656,68,forward,SM_RS13530,SMc00732
WP_003533478.1,NC_003047.1,CDS,949589,949656,68,forward,SM_RS13530,SMc00732
SM_RS13525,NC_003047.1,gene,<949304,>949580,>277,forward,SM_RS13525,SMc00733
WP_003533481.1,NC_003047.1,CDS,<949304,>949580,>277,forward,SM_RS13525,SMc00733
SM_RS13520,NC_003047.1,gene,948955,949246,292,reverse,SM_RS13520,SMc00734
WP_010970093.1,NC_003047.1,CDS,948955,949246,292,reverse,SM_RS13520,SMc00734
gluQRS,NC_003047.1,gene,948650,948948,299,forward,SM_RS13515,SMc00735
WP_010970092.1,NC_003047.1,CDS,948650,948948,299,forward,SM_RS13515,SMc00735
SM_RS13510,NC_003047.1,gene,<948384,>948598,>215,reverse,SM_RS13510,SMc00736
WP_010970091.1,NC_003047.1,CDS,<948384,>948598,>215,reverse,SM_RS13510,SMc00736
SM_RS13505,NC_003047.1,gene,<948163,>948347,>185,reverse,SM_RS13505,SMc00737
WP_003533486.1,NC_003047.1,CDS,<948163,>948347,>185,reverse,SM_RS13505,SMc00737
SM_RS13500,NC_003047.1,gene,947982,948151,170,forward,SM_RS13500,SMc00738
WP_010970090.1,NC_003047.1,CDS,947982,948151,170,forward,SM_RS13500,SMc00738
SM_RS13490,NC_003047.1,gene,<947667,>947826,>160,forward,SM_RS13490,SMc00739
WP_003533488.1,NC_003047.1,CDS,<947667,>947826,>160,forward,SM_RS13490,SMc00739
SM_RS13485,NC_003047.1,gene,<947572,>947665,>94,forward,SM_RS13485,SMc00740
WP_010970089.1,NC_003047.1,CDS,<947572,>947665,>94,forward,SM_RS13485,SMc00740
SM_RS13480,NC_003047.1,gene,<946955,>947502,>548,reverse,SM_RS13480,SMc00741
WP_010970088.1,NC_003047.1,CDS,<946955,>947502,>548,reverse,SM_RS13480,SMc00741
SM_RS13475,NC_003047.1,gene,<946526,>946948,>423,forward,SM_RS13475,SMc00742
WP_010970087.1,NC_003047.1,CDS,<946526,>946948,>423,forward,SM_RS13475,SMc00742
SM_RS13470,NC_003047.1,gene,<946062,>946523,>462,forward,SM_RS13470,SMc00743
WP_003533497.1,NC_003047.1,CDS,<946062,>946523,>462,forward,SM_RS13470,SMc00743
cml,NC_003047.1,gene,<945611,>946009,>399,forward,SM_RS13465,SMc00744
WP_010970086.1,NC_003047.1,CDS,<945611,>946009,>399,forward,SM_RS13465,SMc00744
exon,NC_003047.1,exon,<972493,>972517,>25,reverse,SM_RS13890,SMc00758
SM_RS13890,NC_003047.1,gene,<972493,>972517,>25,reverse,SM_RS13890,SMc00758
tRNA,NC_003047.1,tRNA,<972493,>972517,>25,reverse,SM_RS13890,SMc00758
exon,NC_003047.1,exon,<947848,947875,>28,reverse,SM_RS13495,SMc00759
SM_RS13495,NC_003047.1,gene,<947848,947875,>28,reverse,SM_RS13495,SMc00759
tRNA,NC_003047.1,tRNA,<947848,947875,>28,reverse,SM_RS13495,SMc00759
recA,NC_003047.1,gene,<649394,>649754,>361,reverse,SM_RS09250,SMc00760
WP_010969478.1,NC_003047.1,CDS,<649394,>649754,>361,reverse,SM_RS09250,SMc00760
SM_RS03585,NC_003047.1,gene,<256976,>257403,>428,reverse,SM_RS03585,SMc00761
WP_010968759.1,NC_003047.1,CDS,<256976,>257403,>428,reverse,SM_RS03585,SMc00761
SM_RS03590,NC_003047.1,gene,257410,257888,479,reverse,SM_RS03590,SMc00762
WP_003527057.1,NC_003047.1,CDS,257410,257888,479,reverse,SM_RS03590,SMc00762
SM_RS03595,NC_003047.1,gene,<257931,>258324,>394,forward,SM_RS03595,SMc00763
WP_010968760.1,NC_003047.1,CDS,<257931,>258324,>394,forward,SM_RS03595,SMc00763
SM_RS31215,NC_003047.1,gene,<258416,>258461,>46,forward,SM_RS31215,SMc00764
WP_010968761.1,NC_003047.1,CDS,<258416,>258461,>46,forward,SM_RS31215,SMc00764
SM_RS03600,NC_003047.1,gene,258572,259413,842,forward,SM_RS03600,SMc00765
WP_010968762.1,NC_003047.1,CDS,258572,259413,842,forward,SM_RS03600,SMc00765
SM_RS03610,NC_003047.1,gene,259530,259821,292,forward,SM_RS03610,SMc00766
WP_010968763.1,NC_003047.1,CDS,259530,259821,292,forward,SM_RS03610,SMc00766
SM_RS03615,NC_003047.1,gene,259877,259956,80,reverse,SM_RS03615,SMc00767
WP_003527087.1,NC_003047.1,CDS,259877,259956,80,reverse,SM_RS03615,SMc00767
aceA,NC_003047.1,gene,259994,260423,430,reverse,SM_RS03620,SMc00768
WP_003527089.1,NC_003047.1,CDS,259994,260423,430,reverse,SM_RS03620,SMc00768
SM_RS03625,NC_003047.1,gene,<260500,>260969,>470,forward,SM_RS03625,SMc00769
WP_010968764.1,NC_003047.1,CDS,<260500,>260969,>470,forward,SM_RS03625,SMc00769
SM_RS03630,NC_003047.1,gene,<261086,>261449,>364,forward,SM_RS03630,SMc00770
WP_010968765.1,NC_003047.1,CDS,<261086,>261449,>364,forward,SM_RS03630,SMc00770
SM_RS03635,NC_003047.1,gene,<261491,>261870,>380,forward,SM_RS03635,SMc00771
WP_003527095.1,NC_003047.1,CDS,<261491,>261870,>380,forward,SM_RS03635,SMc00771
SM_RS03640,NC_003047.1,gene,<261873,>262175,>303,forward,SM_RS03640,SMc00772
WP_010968767.1,NC_003047.1,CDS,<261873,>262175,>303,forward,SM_RS03640,SMc00772
SM_RS03645,NC_003047.1,gene,<262178,>262450,>273,forward,SM_RS03645,SMc00773
WP_003527099.1,NC_003047.1,CDS,<262178,>262450,>273,forward,SM_RS03645,SMc00773
SM_RS03655,NC_003047.1,gene,<263216,>263865,>650,forward,SM_RS03655,SMc00774
WP_010968769.1,NC_003047.1,CDS,<263216,>263865,>650,forward,SM_RS03655,SMc00774
SM_RS03660,NC_003047.1,gene,263963,264523,561,reverse,SM_RS03660,SMc00775
WP_010968770.1,NC_003047.1,CDS,263963,264523,561,reverse,SM_RS03660,SMc00775
SM_RS03665,NC_003047.1,gene,<264565,>265698,>1134,reverse,SM_RS03665,SMc00776
WP_010968771.1,NC_003047.1,CDS,<264565,>265698,>1134,reverse,SM_RS03665,SMc00776
phaP1,NC_003047.1,gene,265777,265925,149,forward,SM_RS03670,SMc00777
WP_003527110.1,NC_003047.1,CDS,265777,265925,149,forward,SM_RS03670,SMc00777
SM_RS03680,NC_003047.1,gene,<266078,>266332,>255,forward,SM_RS03680,SMc00778
WP_010968772.1,NC_003047.1,CDS,<266078,>266332,>255,forward,SM_RS03680,SMc00778
SM_RS03685,NC_003047.1,gene,266337,266749,413,forward,SM_RS03685,SMc00779
WP_010968773.1,NC_003047.1,CDS,266337,266749,413,forward,SM_RS03685,SMc00779
SM_RS03690,NC_003047.1,gene,<266774,>267066,>293,reverse,SM_RS03690,SMc00780
WP_010968774.1,NC_003047.1,CDS,<266774,>267066,>293,reverse,SM_RS03690,SMc00780
SM_RS03695,NC_003047.1,gene,267106,267604,499,forward,SM_RS03695,SMc00781
WP_010968775.1,NC_003047.1,CDS,267106,267604,499,forward,SM_RS03695,SMc00781
SM_RS03700,NC_003047.1,gene,<267690,>268061,>372,forward,SM_RS03700,SMc00782
WP_015445554.1,NC_003047.1,CDS,<267690,>268061,>372,forward,SM_RS03700,SMc00782
SM_RS03705,NC_003047.1,gene,<268059,>268408,>350,forward,SM_RS03705,SMc00783
WP_010968777.1,NC_003047.1,CDS,<268059,>268408,>350,forward,SM_RS03705,SMc00783
SM_RS03710,NC_003047.1,gene,<268435,>268781,>347,reverse,SM_RS03710,SMc00784
WP_010968778.1,NC_003047.1,CDS,<268435,>268781,>347,reverse,SM_RS03710,SMc00784
rirA,NC_003047.1,gene,268849,269003,155,forward,SM_RS03715,SMc00785
WP_003527122.1,NC_003047.1,CDS,268849,269003,155,forward,SM_RS03715,SMc00785
SM_RS03720,NC_003047.1,gene,269163,269694,532,forward,SM_RS03720,SMc00786
WP_003527124.1,NC_003047.1,CDS,269163,269694,532,forward,SM_RS03720,SMc00786
SM_RS03725,NC_003047.1,gene,<269730,>270063,>334,forward,SM_RS03725,SMc00787
WP_003527127.1,NC_003047.1,CDS,<269730,>270063,>334,forward,SM_RS03725,SMc00787
SM_RS03730,NC_003047.1,gene,<270068,>270369,>302,forward,SM_RS03730,SMc00788
WP_003527129.1,NC_003047.1,CDS,<270068,>270369,>302,forward,SM_RS03730,SMc00788
SM_RS03735,NC_003047.1,gene,270371,270655,285,forward,SM_RS03735,SMc00789
WP_003527131.1,NC_003047.1,CDS,270371,270655,285,forward,SM_RS03735,SMc00789
SM_RS03740,NC_003047.1,gene,<270655,>270929,>275,forward,SM_RS03740,SMc00790
WP_003527132.1,NC_003047.1,CDS,<270655,>270929,>275,forward,SM_RS03740,SMc00790
SM_RS03745,NC_003047.1,gene,270952,271066,115,forward,SM_RS03745,SMc00791
WP_003527133.1,NC_003047.1,CDS,270952,271066,115,forward,SM_RS03745,SMc00791
SM_RS31220,NC_003047.1,gene,<271118,>271173,>56,forward,SM_RS31220,SMc00792
WP_003527134.1,NC_003047.1,CDS,<271118,>271173,>56,forward,SM_RS31220,SMc00792
SM_RS03750,NC_003047.1,gene,<271209,>271584,>376,forward,SM_RS03750,SMc00793
WP_003527136.1,NC_003047.1,CDS,<271209,>271584,>376,forward,SM_RS03750,SMc00793
rsiB2,NC_003047.1,gene,271594,271859,266,reverse,SM_RS03755,SMc00794
WP_010968779.1,NC_003047.1,CDS,271594,271859,266,reverse,SM_RS03755,SMc00794
SM_RS03765,NC_003047.1,gene,<272035,>272116,>82,reverse,SM_RS03765,SMc00795
WP_003527142.1,NC_003047.1,CDS,<272035,>272116,>82,reverse,SM_RS03765,SMc00795
SM_RS03775,NC_003047.1,gene,<272355,>272408,>54,forward,SM_RS03775,SMc00796
WP_003527150.1,NC_003047.1,CDS,<272355,>272408,>54,forward,SM_RS03775,SMc00796
SM_RS03780,NC_003047.1,gene,<272490,>272906,>417,forward,SM_RS03780,SMc00797
WP_003527152.1,NC_003047.1,CDS,<272490,>272906,>417,forward,SM_RS03780,SMc00797
SM_RS03785,NC_003047.1,gene,<272959,>273040,>82,forward,SM_RS03785,SMc00798
WP_010968780.1,NC_003047.1,CDS,<272959,>273040,>82,forward,SM_RS03785,SMc00798
SM_RS03790,NC_003047.1,gene,<273050,>273239,>190,reverse,SM_RS03790,SMc00799
WP_010968781.1,NC_003047.1,CDS,<273050,>273239,>190,reverse,SM_RS03790,SMc00799
SM_RS03795,NC_003047.1,gene,<273278,>273427,>150,reverse,SM_RS03795,SMc00800
WP_014526621.1,NC_003047.1,CDS,<273278,>273427,>150,reverse,SM_RS03795,SMc00800
SM_RS03800,NC_003047.1,gene,<273531,>273748,>218,forward,SM_RS03800,SMc00801
WP_010968783.1,NC_003047.1,CDS,<273531,>273748,>218,forward,SM_RS03800,SMc00801
SM_RS03805,NC_003047.1,gene,<273817,>273937,>121,forward,SM_RS03805,SMc00802
WP_010968784.1,NC_003047.1,CDS,<273817,>273937,>121,forward,SM_RS03805,SMc00802
SM_RS03815,NC_003047.1,gene,274025,274295,271,reverse,SM_RS03815,SMc00803
WP_003527182.1,NC_003047.1,CDS,274025,274295,271,reverse,SM_RS03815,SMc00803
SM_RS03820,NC_003047.1,gene,<274337,>274743,>407,forward,SM_RS03820,SMc00804
WP_010968786.1,NC_003047.1,CDS,<274337,>274743,>407,forward,SM_RS03820,SMc00804
SM_RS03825,NC_003047.1,gene,<274756,>274969,>214,forward,SM_RS03825,SMc00805
WP_010968787.1,NC_003047.1,CDS,<274756,>274969,>214,forward,SM_RS03825,SMc00805
SM_RS03830,NC_003047.1,gene,<275062,>275183,>122,forward,SM_RS03830,SMc00806
WP_010968788.1,NC_003047.1,CDS,<275062,>275183,>122,forward,SM_RS03830,SMc00806
SM_RS03840,NC_003047.1,gene,<275274,>275673,>400,reverse,SM_RS03840,SMc00807
WP_010968789.1,NC_003047.1,CDS,<275274,>275673,>400,reverse,SM_RS03840,SMc00807
chrA,NC_003047.1,gene,<275701,>276180,>480,reverse,SM_RS03845,SMc00808
WP_010968790.1,NC_003047.1,CDS,<275701,>276180,>480,reverse,SM_RS03845,SMc00808
SM_RS03850,NC_003047.1,gene,<276305,>276392,>88,reverse,SM_RS03850,SMc00809
WP_010968791.1,NC_003047.1,CDS,<276305,>276392,>88,reverse,SM_RS03850,SMc00809
SM_RS03865,NC_003047.1,gene,276850,277392,543,forward,SM_RS03865,SMc00810
WP_028006045.1,NC_003047.1,CDS,276850,277392,543,forward,SM_RS03865,SMc00810
SM_RS03870,NC_003047.1,gene,<277392,>277636,>245,forward,SM_RS03870,SMc00811
WP_010968793.1,NC_003047.1,CDS,<277392,>277636,>245,forward,SM_RS03870,SMc00811
SM_RS03875,NC_003047.1,gene,277639,277766,128,forward,SM_RS03875,SMc00812
WP_010968794.1,NC_003047.1,CDS,277639,277766,128,forward,SM_RS03875,SMc00812
SM_RS03880,NC_003047.1,gene,<277793,>278262,>470,reverse,SM_RS03880,SMc00813
WP_003527196.1,NC_003047.1,CDS,<277793,>278262,>470,reverse,SM_RS03880,SMc00813
SM_RS03885,NC_003047.1,gene,<278346,>278673,>328,forward,SM_RS03885,SMc00814
WP_015445556.1,NC_003047.1,CDS,<278346,>278673,>328,forward,SM_RS03885,SMc00814
guaB,NC_003047.1,gene,278738,279238,501,forward,SM_RS03890,SMc00815
WP_010968796.1,NC_003047.1,CDS,278738,279238,501,forward,SM_RS03890,SMc00815
SM_RS03895,NC_003047.1,gene,279259,279397,139,forward,SM_RS03895,SMc00816
WP_003527202.1,NC_003047.1,CDS,279259,279397,139,forward,SM_RS03895,SMc00816
SM_RS03900,NC_003047.1,gene,279436,279727,292,forward,SM_RS03900,SMc00817
WP_003527204.1,NC_003047.1,CDS,279436,279727,292,forward,SM_RS03900,SMc00817
oxyR,NC_003047.1,gene,279728,280045,318,reverse,SM_RS03905,SMc00818
WP_003527206.1,NC_003047.1,CDS,279728,280045,318,reverse,SM_RS03905,SMc00818
katA,NC_003047.1,gene,<280105,>280598,>494,forward,SM_RS03910,SMc00819
WP_010968798.1,NC_003047.1,CDS,<280105,>280598,>494,forward,SM_RS03910,SMc00819
SM_RS03915,NC_003047.1,gene,280627,280943,317,reverse,SM_RS03915,SMc00820
WP_003527211.1,NC_003047.1,CDS,280627,280943,317,reverse,SM_RS03915,SMc00820
SM_RS03920,NC_003047.1,gene,281014,281112,99,forward,SM_RS03920,SMc00821
WP_010968799.1,NC_003047.1,CDS,281014,281112,99,forward,SM_RS03920,SMc00821
SM_RS03925,NC_003047.1,gene,<281206,>281303,>98,forward,SM_RS03925,SMc00822
WP_010968800.1,NC_003047.1,CDS,<281206,>281303,>98,forward,SM_RS03925,SMc00822
SM_RS03930,NC_003047.1,gene,<281305,>281435,>131,forward,SM_RS03930,SMc00823
WP_003527219.1,NC_003047.1,CDS,<281305,>281435,>131,forward,SM_RS03930,SMc00823
